# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.instances.count,1754247890722000000,1754247950737000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1754247890722000000,1754247950737000000,0
jps.global.handle.before.change.events.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754247890722000000,1754247950737000000,0
workspaceModel.save.cache.to.file.ms,1754247890722000000,1754247950737000000,0
jps.save.global.entities.ms,1754247890722000000,1754247950737000000,0
jps.facet.change.listener.init.bridge.ms,1754247890722000000,1754247950737000000,0
jps.project.serializers.save.ms,1754247890722000000,1754247950737000000,0
workspaceModel.orphan.listener.update.ms,1754247890722000000,1754247950737000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754247890722000000,1754247950737000000,0
workspaceModel.global.updates.count,1754247890722000000,1754247950737000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1754247890722000000,1754247950737000000,0
jps.library.entities.serializer.load.entities.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754247890722000000,1754247950737000000,0
workspaceModel.load.cache.from.file.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754247890722000000,1754247950737000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754247890722000000,1754247950737000000,0
jps.modifiable.module.model.bridge.new.module.ms,1754247890722000000,1754247950737000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754247890722000000,1754247950737000000,0
jps.modifiable.module.model.bridge.disposing.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754247890722000000,1754247950737000000,0
workspaceModel.moduleBridge.update.option.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754247890722000000,1754247950737000000,0
workspaceModel.global.apply.state.to.project.ms,1754247890722000000,1754247950737000000,0
jps.reload.project.entities.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754247890722000000,1754247950737000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1754247890722000000,1754247950737000000,0
workspaceModel.global.updates.ms,1754247890722000000,1754247950737000000,0
workspaceModel.do.save.caches.ms,1754247890722000000,1754247950737000000,0
cacheStateStorage.set.duration,1754247890722000000,1754247950737000000,0
cacheStateStorage.get.duration,1754247890722000000,1754247950737000000,0
cacheStateStorage.set.counter,1754247890722000000,1754247950737000000,0
cacheStateStorage.get.counter,1754247890722000000,1754247950737000000,0
VFS.contentStorage.recordsUncompressedSize,1754247950737000000,1754248010690000000,0
VFS.fileChildByName,1754247950737000000,1754248010690000000,162
VFS.fileByIdCache.misses,1754247950737000000,1754248010690000000,0
VFS.fileByIdCache.hits,1754247950737000000,1754248010690000000,0
VFS.contentStorage.recordsReadDecompressed,1754247950737000000,1754248010690000000,0
VFS.contentStorage.recordsReadSize,1754247950737000000,1754248010690000000,15529
VFS.contentStorage.recordsStoredCompressed,1754247950737000000,1754248010690000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1754247950737000000,1754248010690000000,0
VFS.contentStorage.recordsDeduplicated,1754247950737000000,1754248010690000000,0
VFS.contentStorage.recordsStored,1754247950737000000,1754248010690000000,0
FileNameCache.totalMisses,1754247950737000000,1754248010690000000,5248
VFS.contentStorage.recordsStoredSize,1754247950737000000,1754248010690000000,0
FileNameCache.queries,1754247950737000000,1754248010690000000,4346496
VFS.contentStorage.recordsRead,1754247950737000000,1754248010690000000,8
VFS.invertedFileNameIndex.requests,1754247950737000000,1754248010690000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1754247950737000000,1754248010690000000,27932
MappedFileStorage.totalBytesMapped,1754247950737000000,1754248010690000000,198443008
MappedFileStorage.totalTimeSpentOnMappingUs,1754247950737000000,1754248010690000000,990290
FilePageCache.pageLoadsAboveSizeThreshold,1754247950737000000,1754248010690000000,15
FilePageCache.capacityInBytes,1754247950737000000,1754248010690000000,629145600
StorageLockContext.competingThreads.90P,1754247950737000000,1754248010690000000,0
FilePageCache.pageHits,1754247950737000000,1754248010690000000,589247
DirectByteBufferAllocator.hits,1754247950737000000,1754248010690000000,13
StorageLockContext.competingThreads.max,1754247950737000000,1754248010690000000,0
DirectByteBufferAllocator.disposed,1754247950737000000,1754248010690000000,0
FilePageCache.pageFastCacheHits,1754247950737000000,1754248010690000000,2229779
StreamlinedBlobStorage.recordsRelocated,1754247950737000000,1754248010690000000,0
FilePageCache.totalPageLoadsUs,1754247950737000000,1754248010690000000,171073
StorageLockContext.competingThreads.avg,1754247950737000000,1754248010690000000,0.0
DirectByteBufferAllocator.misses,1754247950737000000,1754248010690000000,18
FilePageCache.pageLoads,1754247950737000000,1754248010690000000,16
MappedFileStorage.storages,1754247950737000000,1754248010690000000,15
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1754247950737000000,1754248010690000000,49662
MappedFileStorage.totalPagesMapped,1754247950737000000,1754248010690000000,15
FilePageCache.uncachedFileAccess,1754247950737000000,1754248010690000000,44
FilePageCache.maxRegisteredFiles,1754247950737000000,1754248010690000000,1421
FileChannelInterruptsRetryer.totalRetriedAttempts,1754247950737000000,1754248010690000000,0
FilePageCache.disposedBuffers,1754247950737000000,1754248010690000000,14
FilePageCache.totalPageDisposalsUs,1754247950737000000,1754248010690000000,271
DirectByteBufferAllocator.reclaimed,1754247950737000000,1754248010690000000,14
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1754247950737000000,1754248010690000000,1048576
FilePageCache.maxCacheSizeInBytes,1754247950737000000,1754248010690000000,629145600
StreamlinedBlobStorage.recordsAllocated,1754247950737000000,1754248010690000000,469
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1754247950737000000,1754248010690000000,630194176
StreamlinedBlobStorage.recordsDeleted,1754247950737000000,1754248010690000000,0
FlushQueue.waitingTimeMaxNs,1754247950737000000,1754248010690000000,0
NonBlockingReadAction.finalizedExecutionsCount,1754247950737000000,1754248010690000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1754247950737000000,1754248010690000000,522556
AWTEventQueue.eventsDispatched,1754247950737000000,1754248010690000000,0
AWTEventQueue.dispatchTimeAvgNs,1754247950737000000,1754248010690000000,0.0
WriteAction.executionsCount,1754247950737000000,1754248010690000000,0
FlushQueue.waitingTimeAvgNs,1754247950737000000,1754248010690000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1754247950737000000,1754248010690000000,0
FlushQueue.executionTimeMaxNs,1754247950737000000,1754248010690000000,0
AWTEventQueue.dispatchTime90PNs,1754247950737000000,1754248010690000000,0
FlushQueue.queueSizeMax,1754247950737000000,1754248010690000000,0
ReadAction.executionsCount,1754247950737000000,1754248010690000000,20130
FlushQueue.tasksExecuted,1754247950737000000,1754248010690000000,0
AWTEventQueue.dispatchTimeMaxNs,1754247950737000000,1754248010690000000,0
FlushQueue.queueSize90P,1754247950737000000,1754248010690000000,0
FlushQueue.executionTimeAvgNs,1754247950737000000,1754248010690000000,0.0
FlushQueue.waitingTime90PNs,1754247950737000000,1754248010690000000,0
NonBlockingReadAction.failedExecutionsCount,1754247950737000000,1754248010690000000,0
FlushQueue.queueSizeAvg,1754247950737000000,1754248010690000000,0.0
FlushQueue.executionTime90PNs,1754247950737000000,1754248010690000000,0
JVM.totalBytesAllocated,1754247950737000000,1754248010690000000,23286128368
JVM.GC.collectionTimesMs,1754247950737000000,1754248010690000000,1644
JVM.usedHeapBytes,1754247950737000000,1754248010690000000,1086426416
MEM.ramPlusSwapMinusFileMappingsBytes,1754247950737000000,1754248010690000000,2527760384
JVM.totalTimeAtSafepointsMs,1754247950737000000,1754248010690000000,1830
JVM.threadCount,1754247950737000000,1754248010690000000,55
JVM.totalSafepointCount,1754247950737000000,1754248010690000000,96
JVM.usedNativeBytes,1754247950737000000,1754248010690000000,293533784
MEM.ramBytes,1754247950737000000,1754248010690000000,2882859008
MEM.ramMinusFileMappingsBytes,1754247950737000000,1754248010690000000,2527760384
OS.loadAverage,1754247950737000000,1754248010690000000,18.658203125
JVM.totalCpuTimeMs,1754247950737000000,1754248010690000000,614550
JVM.newThreadsCount,1754247950737000000,1754248010690000000,4
JVM.maxHeapBytes,1754247950737000000,1754248010690000000,4108320768
JVM.totalTimeToSafepointsMs,1754247950737000000,1754248010690000000,48
JVM.GC.collections,1754247950737000000,1754248010690000000,55
JVM.committedHeapBytes,1754247950737000000,1754248010690000000,1411383296
MEM.fileMappingsRamBytes,1754247950737000000,1754248010690000000,355098624
JVM.totalDirectByteBuffersBytes,1754247950737000000,1754248010690000000,646370179
JVM.maxThreadCount,1754247950737000000,1754248010690000000,116
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754247950737000000,1754248010690000000,0
workspaceModel.updates.ms,1754247950737000000,1754248010690000000,0
workspaceModel.cachedValue.clear.count,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754247950737000000,1754248010690000000,0
workspaceModel.cachedValue.from.cache.count,1754247950737000000,1754248010690000000,2
workspaceModel.cachedValue.total.get.count,1754247950737000000,1754248010690000000,2
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754247950737000000,1754248010690000000,0
workspaceModel.to.snapshot.ms,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754247950737000000,1754248010690000000,507
workspaceModel.on.changed.ms,1754247950737000000,1754248010690000000,0
workspaceModel.replace.project.model.ms,1754247950737000000,1754248010690000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexData.init.ms,1754247950737000000,1754248010690000000,0
workspaceModel.loading.from.cache.ms,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexData.instances.count,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1754247950737000000,1754248010690000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1754247950737000000,1754248010690000000,0
workspaceModel.initializing.ms,1754247950737000000,1754248010690000000,0
workspaceModel.pre.handlers.ms,1754247950737000000,1754248010690000000,0
workspaceModel.init.bridges.ms,1754247950737000000,1754248010690000000,0
workspaceModel.collect.changes.ms,1754247950737000000,1754248010690000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1754247950737000000,1754248010690000000,0
workspaceModel.on.before.changed.ms,1754247950737000000,1754248010690000000,0
workspaceModel.loading.total.ms,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1754247950737000000,1754248010690000000,0
workspaceModel.cachedValueWithParameters.clear.count,1754247950737000000,1754248010690000000,0
workspaceModel.cachedValue.calculated.count,1754247950737000000,1754248010690000000,0
workspaceModel.full.replace.project.model.ms,1754247950737000000,1754248010690000000,0
workspaceModel.updates.precise.ms,1754247950737000000,1754248010690000000,0
workspaceModel.update.unloaded.entities.ms,1754247950737000000,1754248010690000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1754247950737000000,1754248010690000000,0
workspaceModel.check.recursive.update.ms,1754247950737000000,1754248010690000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1754247950737000000,1754248010690000000,0
workspaceModel.updates.count,1754247950737000000,1754248010690000000,0
Indexing.cache.totalCacheMisses,1754247950737000000,1754248010690000000,1177298
Indexing.writer_1.totalTimeSpentWritingMs,1754247950737000000,1754248010690000000,15045
Indexing.writesQueuedMin,1754247950737000000,1754248010690000000,9223372036854775807
Indexing.writesQueuedMax,1754247950737000000,1754248010690000000,0
Indexing.cache.totalCacheAccesses,1754247950737000000,1754248010690000000,7435683
Indexing.cache.totalCacheEvicted,1754247950737000000,1754248010690000000,1157466
Indexing.writer_3.totalTimeSpentWritingMs,1754247950737000000,1754248010690000000,13789
Indexing.writer_0.totalTimeSpentWritingMs,1754247950737000000,1754248010690000000,19202
Indexing.totalTimeIndexersSleptMs,1754247950737000000,1754248010690000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1754247950737000000,1754248010690000000,11058
parser.ECMAScript.6.size.bytes,1754247950737000000,1754248010690000000,79851
parser.Cython.size.bytes,1754247950737000000,1754248010690000000,763194
parser.Python.time.ns,1754247950737000000,1754248010690000000,50617811849
lexer.ECMAScript.6.size.bytes,1754247950737000000,1754248010690000000,8771
lexer.CSS.time.ns,1754247950737000000,1754248010690000000,50809633
parser.Cython.time.ns,1754247950737000000,1754248010690000000,373912972
lexer.Jinja2.time.ns,1754247950737000000,1754248010690000000,6247032
lexer.PythonStub.time.ns,1754247950737000000,1754248010690000000,9064320
lexer.Cython.time.ns,1754247950737000000,1754248010690000000,249721006
DiskQueryRelay.tasksExecuted,1754247950737000000,1754248010690000000,9026
DiskQueryRelay.tasksRequested,1754247950737000000,1754248010690000000,9026
lexer.CSS.size.bytes,1754247950737000000,1754248010690000000,127207
parser.HTML.time.ns,1754247950737000000,1754248010690000000,57975639
lexer.HTML.time.ns,1754247950737000000,1754248010690000000,284167446
lexer.Cython.size.bytes,1754247950737000000,1754248010690000000,763194
lexer.PythonStub.size.bytes,1754247950737000000,1754248010690000000,188451
DiskQueryRelay.taskWaitingTotalTimeUs,1754247950737000000,1754248010690000000,503307325
lexer.ECMAScript.6.time.ns,1754247950737000000,1754248010690000000,1991334
lexer.HTML.size.bytes,1754247950737000000,1754248010690000000,167038
